1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,appliance
53.53087,54.24195,53.22673,52.35169,52.51342,52.76717,53.61785,53.39473,51.02558,53.06194,Electric Fan
33.89834,17.06488,39.66722,16.22553,36.59534,26.72123,32.676,29.66382,29.56261,18.05588,Laptop Charger
8.55878,9.09348,10.2929,12.15756,7.29524,8.75201,3.55641,4.90984,3.64374,3.78453,Desk Lamp
1.12458,2.09275,0.22757,0.65231,0.71151,0.03618,0.56935,1.02499,0.84017,0.58668,Phone Charger
0.42266,1.85543,2.0897,0.29536,0.21682,2.00389,2.58105,1.22987,1.38609,0.16242,Monitor
53.30927,52.88024,50.55962,51.96071,50.68055,53.82937,54.17497,51.17949,52.19571,51.57413,Electric Fan
34.6584,19.64315,37.73789,24.90197,27.07783,40.00766,37.91558,12.28324,21.01049,35.37892,Laptop Charger
3.41332,3.51803,4.55085,4.31886,4.4842,4.40176,4.17266,4.17791,4.54062,4.46363,Desk Lamp
0.69357,1.66416,0.35353,0.31954,2.10801,2.19311,1.47307,0.60399,1.25553,1.55943,Phone Charger
0.99161,2.33771,0.82322,0.44374,0.25191,1.54668,0.89087,1.7993,0.03694,0.37333,Monitor
51.73229,52.26604,51.98611,50.75452,53.13132,52.1012,52.5171,51.55854,55.01212,54.92108,Electric Fan
46.5745,46.40407,11.43064,24.50231,37.53539,55.0995,12.29001,14.10598,23.52586,33.31967,Laptop Charger
3.64918,4.83972,3.97723,6.68267,5.9916,6.03825,4.05677,2.62801,1.67995,3.06608,Desk Lamp
1.21348,1.73977,0.57629,0.66264,0.80206,1.2102,0.88075,1.87719,2.20825,0.86724,Phone Charger
1.07074,2.20522,0.2669,0.87737,2.10191,0.78244,3.07175,1.97311,2.56928,1.59126,Monitor
49.70116,54.18514,51.48991,50.60207,52.06039,53.91474,54.25212,53.27712,53.94717,51.94522,Electric Fan
36.11738,40.21633,59.16445,45.27778,19.44385,28.33059,12.29001,14.64756,33.48001,37.98185,Laptop Charger
4.53038,3.92396,3.84369,3.05474,3.74676,4.60703,5.60876,3.61651,3.98786,4.40692,Desk Lamp
0.4791,0.73112,1.54349,0.19217,1.25932,0.05802,0.75175,1.12784,1.45058,0.34974,Phone Charger
1.35371,0.05898,1.70517,0.88412,0.45075,0.47177,0.77563,1.50833,0.82322,1.24951,Monitor
53.17083,51.65575,51.39057,51.8919,52.07028,53.12645,54.72438,54.08635,52.3523,52.07585,Electric Fan
30.19936,18.94167,14.69204,32.09165,34.7089,23.64831,18.77984,31.50105,34.2748,11.77107,Laptop Charger
4.17791,4.66807,4.37072,2.73888,3.8919,2.2957,9.80488,13.63236,12.65955,12.42171,Desk Lamp
0.52415,0.22757,1.41446,0.14388,0.51362,0.96961,0.69014,1.16417,1.06825,1.17076,Phone Charger
0.29536,0.04347,0.14758,0.6724,0.50978,0.6867,0.45776,1.86165,0.44852,1.33425,Monitor
52.8613,53.28137,49.74485,52.79286,52.24261,51.657,50.80693,53.78483,52.59996,51.66509,Electric Fan
32.8833,34.24023,22.28339,38.29916,21.43557,32.14247,18.86021,39.16113,19.67134,36.75767,Laptop Charger
8.85189,5.35329,4.9398,10.8675,11.36015,7.72751,7.92104,5.29488,5.65175,10.22973,Desk Lamp
0.39802,0.10518,0.93799,1.00993,0.6867,0.83678,1.00163,0.24545,0.98826,0.65231,Phone Charger
0.95142,0.40859,0.6592,1.29521,2.45698,1.11135,2.6748,1.30824,0.46477,1.24951,Monitor
51.57101,52.66065,49.7153,51.39307,51.39495,51.45244,53.27954,52.10182,54.39541,51.00796,Electric Fan
22.98894,24.93471,22.63978,34.82083,16.56581,35.98361,16.23853,37.05955,31.00278,17.93525,Laptop Charger
12.67288,11.87651,9.66,8.39217,7.29091,5.45017,5.35329,14.17022,11.39542,10.54369,Desk Lamp
0.64887,0.99495,2.27465,0.58668,0.15129,1.65383,0.56588,0.81643,0.30958,0.78244,Phone Charger
2.49846,0.85033,1.59762,0.52764,0.22399,0.23115,1.19353,0.64542,0.55546,1.45058,Monitor
52.49377,52.80936,51.37243,46.76671,51.61713,52.73536,54.60261,51.81742,52.50052,54.39064,Electric Fan
31.84215,36.10908,18.31307,31.42549,38.92142,24.57071,20.39008,29.86452,27.27074,27.5725,Laptop Charger
7.35146,4.52013,4.73393,7.21275,12.0346,8.76002,7.22145,6.43875,9.90341,11.89375,Desk Lamp
0.6179,0.85709,0.64542,1.15758,0.32378,0.50323,0.83678,1.04165,1.62301,2.65143,Phone Charger
1.11796,0.97823,1.04498,0.67983,2.88911,0.25259,0.63853,0.81643,1.74918,1.40547,Monitor
52.9803,54.70242,53.81673,52.45996,53.84741,51.19392,51.97806,51.72669,52.36462,54.44549,Electric Fan
28.95091,33.94884,30.25253,21.63098,51.62398,36.99525,17.53031,21.73184,36.56576,29.19906,Laptop Charger
11.77973,6.63326,3.40226,2.84307,6.98501,11.06161,8.35131,12.04829,8.9354,7.2779,Desk Lamp
0.61436,0.874,0.99161,1.31475,1.18392,2.77659,0.27441,0.92455,0.55546,1.16088,Phone Charger
0.32378,0.54826,0.85033,0.2383,2.32572,1.4827,1.63569,1.71147,2.92928,2.68064,Monitor
53.35353,50.47908,53.31837,50.59383,50.65588,51.63769,52.80814,50.07731,52.97969,53.41351,Electric Fan
19.18991,29.05563,32.96434,14.28885,41.13855,26.08963,23.22583,35.53294,26.69214,49.08022,Laptop Charger
7.39028,7.47625,5.67558,4.22504,4.76423,4.93481,2.19917,5.29488,1.64835,4.73393,Desk Lamp
0.95142,1.37315,1.08484,3.0121,1.52113,0.28567,0.55894,1.661,1.80242,1.54668,Phone Charger
0.63163,2.68648,0.2383,0.63163,0.6867,0.18094,0.27441,1.0981,0.71151,0.76881,Monitor
51.62648,51.42932,53.01443,51.35805,52.96261,51.95203,53.48069,53.82636,50.8757,52.99127,Electric Fan
33.1109,39.72424,38.64041,21.01049,20.16413,34.82936,33.9645,29.67537,30.48149,40.43477,Laptop Charger
6.53854,6.4433,7.28224,7.87914,9.54105,10.18503,10.16264,11.58841,10.96118,9.56028,Desk Lamp
0.59076,2.61922,0.68327,1.43771,1.25932,0.70386,0.04061,1.02832,1.03832,0.83678,Phone Charger
0.47877,0.28192,0.82322,1.34074,1.68626,0.75517,0.73467,4.09902,0.76881,0.54851,Monitor
52.59505,51.6408,53.77038,50.10988,51.35179,52.63736,51.71424,52.78674,51.7671,53.64259,Electric Fan
31.72509,16.99333,47.56988,28.37636,25.06428,39.20084,17.71298,38.24205,28.8292,30.09377,Laptop Charger
10.71531,9.42912,8.40849,7.3601,5.41149,6.96737,4.1884,3.67636,10.573,12.68952,Desk Lamp
1.38609,0.70386,0.2669,2.10801,0.75471,2.01926,0.86724,0.02227,1.64835,0.63853,Phone Charger
0.74151,1.42483,1.19707,2.65143,0.3945,3.33567,0.29695,1.13119,0.61091,2.28367,Monitor
52.04244,54.38586,54.06357,51.5972,50.41875,52.86191,48.59634,53.48734,51.62398,52.84114,Electric Fan
27.56335,15.91745,35.48334,19.75956,33.10646,27.65669,22.32344,42.71625,29.45535,25.02078,Laptop Charger
11.61285,12.00033,7.79506,8.4655,7.68517,5.66128,7.59167,6.14043,8.33085,11.54995,Desk Lamp
0.41915,0.86555,0.5346,0.46827,0.75078,0.14854,1.00497,0.3415,0.66608,0.01129,Phone Charger
0.2669,1.84298,0.88412,0.59015,0.83,0.60238,0.25973,0.00699,0.10156,0.13276,Monitor
49.88408,50.37809,48.97817,51.26037,52.72924,52.52693,51.28856,53.61302,53.53631,50.90343,Electric Fan
27.18775,35.03197,21.61293,21.23165,52.36585,35.40252,18.62773,24.74331,29.41177,12.70117,Laptop Charger
12.88178,12.90488,8.979,8.71593,8.07941,7.05978,4.75918,4.24594,4.0409,4.60703,Desk Lamp
2.06524,0.49625,0.64887,1.15099,1.99467,1.31475,0.90435,0.72783,0.20966,1.24624,Phone Charger
1.30824,0.20248,0.30448,3.1509,2.84307,2.21733,0.05898,0.63853,1.61667,1.53391,Monitor
53.21398,51.11734,51.79009,51.14434,52.4077,51.2635,49.50543,52.36339,53.54175,52.81914,Electric Fan
58.87158,43.13481,28.24287,52.00097,36.6331,43.58163,38.01295,38.6585,39.01213,26.10441,Laptop Charger
3.24639,3.3579,4.81962,9.63321,11.36721,9.69441,12.16437,9.36322,6.8256,5.31925,Desk Lamp
0.30602,0.85033,0.6179,1.4087,2.68939,1.16747,1.47628,1.25278,0.66608,1.37639,Phone Charger
0.47177,0.37333,2.82576,0.96483,1.50193,0.37333,1.45058,2.26561,0.82322,0.43672,Monitor
52.71026,50.15456,53.85162,53.93156,51.50863,52.05482,54.26288,52.96566,52.97786,53.8943,Electric Fan
37.12457,21.30585,35.32325,24.27855,30.18225,31.2647,16.45859,38.52061,15.47973,30.40595,Laptop Charger
4.59683,12.47552,10.54369,8.14568,4.7995,12.04145,10.07659,9.26981,4.46878,12.21199,Desk Lamp
2.30171,1.33425,0.6724,0.63733,0.34504,0.92118,0.32023,2.39748,0.73467,0.53285,Phone Charger
0.91782,0.00763,1.01165,2.52802,0.69357,0.52764,0.88412,1.59762,0.90944,0.10156,Monitor
53.62931,53.53873,49.53444,55.11897,50.71913,51.11231,54.15642,52.98944,53.81372,53.4026,Electric Fan
26.81147,22.95777,43.21051,13.67551,38.4606,17.02001,41.58909,13.52174,35.99692,19.57387,Laptop Charger
11.29652,7.88334,5.60876,5.78475,12.39476,11.33543,8.06695,5.81783,10.7589,12.21879,Desk Lamp
1.36667,0.02525,1.93297,0.83,0.63508,1.65383,1.32775,0.64542,0.83772,0.17015,Phone Charger
0.66608,0.98492,1.54029,0.05162,0.76199,2.19311,2.23545,2.10191,2.66312,3.36345,Monitor
50.28075,50.79051,53.1374,50.39017,52.18707,52.84542,52.93517,54.7315,51.77766,53.25648,Electric Fan
41.24034,12.0842,38.77875,40.6296,29.82139,42.97588,22.12032,40.33899,57.4191,15.15219,Laptop Charger
8.41257,4.20935,5.18723,10.95039,9.01855,6.54306,6.82115,13.2584,9.50252,3.38564,Desk Lamp
0.91744,0.87062,0.7654,0.18094,2.18402,1.32775,0.64887,0.57915,0.52131,1.68941,Phone Charger
0.33087,1.17076,0.81643,1.11149,0.74834,0.31668,0.42266,0.54851,1.30824,0.90435,Monitor
52.03997,51.33677,50.73556,50.76715,51.78885,51.40745,51.47805,51.17258,53.07838,54.54195,Electric Fan
29.73211,40.54024,17.96511,18.27685,42.10054,16.1807,7.73174,29.57902,39.74195,27.94033,Laptop Charger
10.70439,8.32266,7.46767,4.90484,9.28151,7.16482,2.96361,10.24833,9.69059,5.42117,Desk Lamp
1.47307,2.25959,0.11427,0.88075,0.31668,0.98826,0.79415,1.69257,0.48293,0.60745,Phone Charger
3.58376,1.98543,1.74291,2.72143,0.59015,0.93127,0.5021,1.61032,1.16417,1.54029,Monitor
51.96504,52.62817,52.40277,48.98143,55.06232,53.37959,53.17874,52.16608,52.69679,51.29796,Electric Fan
16.16623,19.91491,37.82601,40.05589,40.37474,27.46369,26.40834,40.86663,30.7167,15.15219,Laptop Charger
11.94882,8.80401,4.85477,9.76305,9.43686,9.36322,8.65564,4.41209,12.3779,9.74781,Desk Lamp
0.94806,0.01495,1.94842,0.14388,1.53336,0.47177,1.09924,0.56588,0.06265,0.06265,Phone Charger
2.79686,0.59015,1.07157,0.2669,0.65231,2.01619,0.11796,1.68626,1.22987,1.20364,Monitor
51.18764,52.95042,51.46868,50.56785,52.02945,52.98152,52.17349,54.15941,51.89066,50.57863,Electric Fan
21.98023,26.52129,37.81321,34.90098,27.53999,13.48315,29.9879,9.72685,4.57131,12.76595,Laptop Charger
6.81225,9.44073,7.60444,4.96472,10.06159,4.6985,7.94196,8.744,5.67558,11.26818,Desk Lamp
2.0438,0.86048,1.23643,0.56241,3.92663,1.25967,0.66264,2.00389,1.8492,0.14854,Phone Charger
0.73467,2.39151,0.20248,1.71147,0.61782,0.80285,0.29536,1.61667,1.99159,0.23115,Monitor
53.52966,53.42803,52.23952,52.73291,54.49671,51.63146,54.0288,55.01271,53.4244,54.24256,Electric Fan
4.27463,17.16557,9.79918,5.21421,4.63758,7.46982,16.65839,32.06077,37.61907,40.3466,Laptop Charger
6.26039,9.68295,9.93741,6.69163,9.61404,8.93937,7.63422,10.09533,5.34357,9.90719,Desk Lamp
0.2669,1.2266,1.2397,0.72441,1.7584,0.81643,0.55597,0.93127,0.60399,0.08344,Phone Charger
0.3592,1.24297,0.0958,0.73467,0.62566,0.32708,2.42726,0.66459,2.0958,2.54572,Monitor
51.27416,55.18735,54.26527,50.44099,53.6818,52.37508,53.08386,51.5947,52.97847,53.34504,Electric Fan
32.85476,24.83422,22.75387,7.97328,11.35486,37.25596,45.78602,42.84115,40.4325,36.7904,Laptop Charger
7.2171,10.10282,13.31357,4.85477,11.23271,5.22156,10.64245,4.15166,10.18503,7.65547,Desk Lamp
1.06493,0.19172,1.09147,0.96483,0.70759,0.48227,0.54441,0.34504,0.18094,1.57854,Phone Charger
2.79107,1.57854,1.15758,0.61782,0.67983,0.56935,2.34968,1.73034,2.99215,0.16655,Monitor
52.98517,52.3917,50.88704,51.38557,53.026,52.1117,52.28269,53.65405,51.88383,53.17995,Electric Fan
30.91418,29.91909,30.37947,29.09569,27.27586,25.46524,15.00578,17.18232,4.63504,15.03604,Laptop Charger
7.83294,7.34282,8.01289,5.25582,10.42605,5.25093,11.85581,5.9729,12.54931,5.13313,Desk Lamp
1.84609,1.38286,0.98492,1.4087,1.53391,0.22399,0.93747,0.16655,0.52067,1.59444,Phone Charger
1.2887,1.35371,1.59762,0.10318,0.38745,0.13276,1.19707,1.91131,0.70729,1.27565,Monitor
52.50728,53.51939,53.88649,53.04124,51.87639,52.67351,52.10985,50.60143,52.50052,52.98274,Electric Fan
9.65426,33.74477,36.54109,35.71742,31.64443,4.22504,16.7889,39.60395,37.65763,19.48124,Laptop Charger
1.89581,1.38932,0.67296,0.07256,0.83678,0.48577,0.30824,0.06166,0.06529,1.56262,Phone Charger
0.47877,0.43326,1.22332,0.2383,0.67983,2.06524,0.73467,4.02501,1.22332,0.25191,Monitor
54.40972,53.56713,53.8071,53.32746,52.35477,53.1082,52.21916,53.16172,51.29232,51.08907,Electric Fan
47.01146,34.97673,27.08195,10.96657,43.29328,21.49118,37.48705,33.25874,4.97219,45.13609,Laptop Charger
1.51793,0.25973,0.47145,0.94135,0.06892,0.53112,1.01165,1.25932,0.75471,1.21348,Phone Charger
0.49974,1.20364,1.92988,1.12458,0.34504,0.91782,1.02206,0.44089,0.39521,0.44374,Monitor
55.57859,55.22152,52.72618,50.70775,53.47645,51.61776,51.47867,52.17287,51.81742,53.79205,Electric Fan
23.22583,6.33379,41.60097,27.9946,1.70517,42.00779,28.16196,17.06208,34.09651,34.26184,Laptop Charger
0.72441,0.81789,0.88075,0.26315,0.64887,1.20364,0.96961,0.45426,1.39579,0.28824,Phone Charger
2.4094,0.93799,2.25959,1.78679,2.25356,0.03618,2.24753,1.86165,2.45698,1.25605,Monitor
52.09501,51.51737,52.2833,52.38985,51.92414,52.63368,51.91608,52.66555,52.38616,51.39619,Electric Fan
26.36748,19.90602,43.14131,22.71433,23.65283,39.3291,17.87406,33.67479,32.15879,1.25278,Laptop Charger
1.56899,0.49625,0.35566,1.5371,0.98975,0.09432,0.42945,0.4332,0.03327,0.71414,Phone Charger
1.67995,5.0739,2.4807,1.92988,0.03618,1.18392,3.97723,1.13119,1.42483,0.54851,Monitor
52.12159,53.00224,52.8167,55.32802,52.74637,52.52754,52.3837,53.19818,53.51395,51.63333,Electric Fan
40.50081,24.08576,5.94013,31.54521,32.03714,32.38752,4.36813,42.78889,26.26773,7.8119,Laptop Charger
0.93127,1.02166,0.24187,0.86953,0.00032,0.09432,0.31313,1.24309,0.25191,1.03826,Phone Charger
2.01619,0.08707,1.40547,1.32629,2.4807,1.82427,0.90435,3.44095,0.28824,1.16417,Monitor
55.71784,53.20365,54.62223,51.50239,54.67926,51.85156,52.32336,50.80188,51.61028,52.41876,Electric Fan
39.3966,1.3514,34.35678,28.13095,53.24738,6.10335,5.82727,35.70486,0.00763,42.2907,Laptop Charger
0.37245,0.70386,2.41833,0.7654,0.54156,0.80964,1.20035,0.52067,0.55894,0.27043,Phone Charger
0.80964,1.07821,3.26877,0.38762,1.01832,2.52211,0.75517,0.06633,3.91862,2.60455,Monitor
52.39231,53.24738,54.20429,51.35929,51.46306,50.00317,52.85703,50.84353,51.5679,52.00964,Electric Fan
19.70717,31.5397,20.17421,1.62301,37.02538,0.97363,56.61943,35.48334,23.46675,39.90032,Laptop Charger
0.03254,1.37315,0.39802,0.34858,1.16417,1.47307,0.81304,0.10318,0.64542,0.47877,Phone Charger
0.96483,1.22332,0.95142,0.02227,2.28969,1.75546,0.90435,1.22332,0.1088,1.39902,Monitor
52.95469,53.77399,54.31724,53.80831,52.61774,50.35837,51.84536,53.22795,52.91748,54.1151,Electric Fan
13.81719,45.08042,22.60595,7.05539,45.85197,24.49569,13.17377,19.15736,41.78036,34.0375,Laptop Charger
0.58302,3.02348,1.29521,1.24297,0.83678,1.16747,0.39097,1.8834,0.93463,1.99774,Phone Charger
1.62301,0.78924,0.06529,0.57629,1.90511,2.3736,0.06529,1.91131,0.63163,1.53391,Monitor
50.25401,56.5802,52.39538,50.189,52.49929,53.90092,51.07399,52.97786,53.77459,52.00221,Electric Fan
15.31573,3.49055,36.97163,42.22176,33.53273,1.18392,15.96126,46.3619,23.05465,1.68626,Laptop Charger
4.02766,2.53392,1.54029,0.95813,0.24187,1.87408,0.59076,0.29536,0.25259,0.26687,Phone Charger
2.55751,2.1202,0.61091,0.90435,0.80964,2.69814,1.40547,1.15099,0.15935,0.41563,Monitor
54.45919,53.85943,53.50669,51.29671,52.1846,52.5429,51.17446,53.2407,54.25272,53.78904,Electric Fan
29.8118,33.10913,5.71363,42.83389,33.48792,7.48482,43.50002,0.36273,35.65796,34.0236,Laptop Charger
0.11427,0.62566,1.36667,0.98826,0.3698,0.07737,2.4451,0.13772,0.71414,1.25605,Phone Charger
2.52802,0.0143,0.62473,0.14758,1.46986,0.57629,1.84298,0.37333,2.39151,1.78053,Monitor
54.4437,54.17796,51.01866,52.90283,52.52017,51.26977,52.12778,51.92104,52.1185,51.58909,Electric Fan
8.04202,35.45053,2.38554,43.67599,0.65231,14.27639,28.63209,23.52359,34.70034,5.01444,Laptop Charger
0.07001,3.24639,0.49974,1.29847,2.15975,0.77563,2.00389,0.18453,0.24817,0.25973,Phone Charger
3.35235,1.94225,2.08359,2.61042,1.61032,2.12629,2.07748,1.50833,2.53392,1.16417,Monitor
52.68821,50.85362,53.03453,51.9415,49.22489,52.46427,51.03878,53.79325,55.35506,54.41449,Electric Fan
39.3997,24.94671,0.89761,43.00915,29.25842,10.61689,30.88896,39.61938,37.89321,11.4324,Laptop Charger
2.11106,1.16088,1.82116,0.31668,0.91782,0.66608,1.64835,0.95813,0.25973,1.93297,Phone Charger
3.27994,3.69264,0.13772,0.61782,1.83675,1.661,0.59707,0.91109,0.74151,0.76199,Monitor
54.09233,53.86786,55.1231,53.1526,54.486,51.83294,56.76401,52.50912,51.75218,56.54327,Electric Fan
13.71539,12.12347,14.39918,41.64551,41.73446,34.3473,36.42997,30.05279,28.72486,32.08258,Laptop Charger
0.71756,1.34723,0.20334,1.46344,0.5137,0.27065,2.50734,0.16655,1.87719,0.4791,Phone Charger
2.36763,2.07136,0.69357,2.04687,1.80554,2.25959,0.74834,1.79304,2.43915,1.73663,Monitor
51.05765,50.17242,52.33691,52.82648,55.08003,53.51757,53.31594,54.61688,49.79814,52.64839,Electric Fan
36.57315,45.41634,27.96044,10.75164,21.53222,35.32325,30.22405,22.64445,28.5401,28.55892,Laptop Charger
0.01065,3.9026,0.27441,0.03254,1.67995,1.85543,0.44724,1.53391,0.41041,2.00697,Phone Charger
0.0958,1.23643,2.84307,2.30772,0.54055,0.23115,0.77563,2.27766,1.35371,0.23115,Monitor
51.71051,52.19386,52.34122,51.61651,50.14307,53.4123,53.42259,53.01077,52.36523,49.76797,Electric Fan
19.9999,37.52976,28.46576,28.98617,39.27007,9.50252,31.36642,33.53801,23.06617,27.53186,Laptop Charger
0.79605,0.02227,2.19008,2.3736,0.93463,2.42429,0.4332,0.07001,0.85371,0.29695,Phone Charger
2.37957,1.64835,1.07821,4.3759,1.81179,0.14758,1.64835,1.0981,1.66732,2.45698,Monitor
50.52856,51.92538,54.62699,50.33739,48.58128,51.17383,52.15866,53.95918,53.50004,51.73353,Electric Fan
37.94673,30.15373,9.17204,23.33679,32.72076,34.8413,26.02407,13.65954,6.88776,28.26681,Laptop Charger
0.64198,0.91109,0.21453,0.27441,0.22757,1.47949,0.15575,0.36109,1.13779,0.67296,Phone Charger
0.82322,1.44415,1.99774,0.00032,2.35567,2.62801,3.02632,2.87186,3.28552,2.88337,Monitor
52.71883,53.64319,53.03819,52.46918,51.87329,51.30985,52.31843,55.12486,51.46556,51.91856,Electric Fan
22.65261,33.93318,33.7605,36.45386,43.58951,37.38053,33.46945,27.98858,21.05705,22.66077,Laptop Charger
0.47527,0.28468,1.768,0.58302,0.62473,0.05802,2.82287,0.57528,1.14109,1.24724,Phone Charger
2.84307,0.5021,1.3602,2.24753,0.5346,0.34504,0.87737,0.62473,0.05075,0.20966,Monitor
52.06409,52.20497,52.48209,52.62817,52.03378,52.0443,53.39715,53.1453,53.22612,54.35723,Electric Fan
34.2843,22.65377,16.86098,30.83474,12.5627,20.09097,16.97647,20.48749,13.48315,58.12549,Laptop Charger
1.48591,0.67983,0.02525,0.66952,0.83,0.82185,0.01495,0.58322,0.1305,0.874,Phone Charger
51.09535,53.60276,53.18421,51.83232,51.55044,51.03878,53.83238,52.79592,51.09975,49.30065,Electric Fan
62.95784,43.95238,38.04962,36.17957,10.28919,16.32936,30.81603,40.08725,47.70034,39.96168,Laptop Charger
1.66732,0.59015,0.84356,1.33425,0.19589,0.4906,0.83339,1.74918,3.0064,0.90098,Phone Charger
52.5171,56.02167,52.10429,54.66739,52.34553,52.33691,50.23744,53.49097,53.28076,49.5512,Electric Fan
37.52251,5.6422,31.70219,51.88011,37.54022,26.34021,49.50994,57.12327,39.54986,10.26691,Laptop Charger
0.17734,0.56588,1.08153,0.84694,0.12906,1.46023,0.274,1.33425,1.04498,1.31475,Phone Charger
49.7821,53.70652,52.44706,54.09893,51.70803,53.88529,52.56929,51.53172,50.69067,49.83022,Electric Fan
54.54314,36.03517,6.52949,69.50585,39.74734,32.76368,47.87693,24.97178,59.53904,10.8404,Laptop Charger
1.37962,0.41422,3.22118,0.99495,0.5137,2.78239,1.46986,0.69014,1.16088,1.55306,Phone Charger
51.36618,52.57787,50.44226,54.96543,53.57196,52.01335,52.46857,55.23152,53.93696,55.94016,Electric Fan
21.76179,38.66402,30.54183,42.11158,14.0573,46.63344,4.14115,38.07192,39.17904,18.13692,Laptop Charger
0.86048,0.13772,0.54156,1.45701,0.74492,0.14132,0.49276,0.76259,0.30071,1.73663,Phone Charger
50.01211,52.33137,49.67544,52.01026,52.42492,52.16854,51.94026,51.37932,54.40495,51.19768,Electric Fan
61.59192,32.32888,75.09979,39.97012,16.73507,54.07496,20.11369,11.75547,55.02571,32.97056,Laptop Charger
0.44374,0.38383,0.41211,0.90098,1.38286,1.43135,0.12327,0.46127,0.36627,0.11604,Phone Charger
54.71726,51.00419,51.59096,51.21085,51.72357,50.2591,50.99789,51.50614,54.37036,51.73539,Electric Fan
10.55835,50.08243,36.40936,13.73451,50.98531,23.57467,10.01088,43.82718,17.59225,24.24186,Laptop Charger
1.4827,0.78924,1.16417,0.90944,0.99829,3.69264,0.98492,0.0958,2.2626,0.3945,Phone Charger
52.24446,54.21864,52.44152,51.50115,49.68573,51.09473,52.71149,53.21762,53.75592,52.63552,Electric Fan
37.4806,29.17957,44.74807,9.66,39.15724,0.93747,65.70574,31.17943,57.89725,19.38961,Laptop Charger
2.2022,0.96483,0.58322,1.46665,0.52764,0.17375,0.24068,0.85709,0.33086,2.2626,Phone Charger
53.53631,52.78185,53.1994,54.36141,51.79506,52.58953,52.20497,53.66008,51.03752,53.2941,Electric Fan
23.40639,36.44398,51.81183,41.1378,21.30463,66.13581,35.77011,18.9456,80.00359,38.53402,Laptop Charger
1.8492,0.93799,0.99495,0.44023,1.99774,1.69572,0.09794,1.00831,1.18392,0.62818,Phone Charger
53.81432,51.88259,51.16945,52.14384,51.79941,52.76105,51.64454,50.76588,52.30426,53.69868,Electric Fan
32.63657,27.51762,50.4575,40.45072,27.18775,23.60981,21.67904,27.13026,63.13206,62.65739,Laptop Charger
1.36344,2.7563,1.79304,2.24753,0.16242,1.58172,1.2102,0.11427,0.82661,1.26585,Phone Charger
52.77084,53.17083,52.81609,55.0009,51.72669,54.57586,51.39744,51.5972,51.83232,52.611,Electric Fan
49.94941,56.87268,44.72005,46.85988,42.54439,42.73659,42.94404,47.221,39.93178,52.46918,Laptop Charger
1.00497,0.43672,1.78679,0.62473,1.06493,0.09794,0.83678,1.62935,0.23321,1.11466,Phone Charger
53.50064,53.53148,52.03316,55.37034,54.52827,54.26288,50.60523,52.42676,51.10541,52.02882,Electric Fan
48.03051,63.35462,62.39871,48.49541,43.28033,26.51816,26.48263,20.30742,19.37798,19.55202,Laptop Charger
1.13119,1.46986,1.52432,1.83363,0.68327,0.08474,0.49443,1.61667,0.54156,0.24068,Phone Charger
54.49433,50.79241,53.02905,50.46321,51.4212,53.18116,52.99127,50.91289,53.45285,53.1836,Electric Fan
